station,date,prcp,tobs
USC00519397,19/6/12,0,76
USC00519397,20/6/12,0,75
USC00519397,21/6/12,0,76
USC00519397,22/6/12,0,76
USC00519397,23/6/12,0,77
USC00519397,24/6/12,0,76
USC00519397,25/6/12,0.03,73
USC00519397,26/6/12,0.15,73
USC00519397,27/6/12,0.01,75
USC00519397,28/6/12,0,77
USC00519397,29/6/12,0.05,76
USC00519397,30/6/12,0,77
USC00519397,1/7/12,0,76
USC00519397,2/7/12,0,77
USC00519397,3/7/12,0.04,74
USC00519397,4/7/12,0.01,77
USC00519397,5/7/12,0.03,77
USC00519397,6/7/12,0,78
USC00519397,7/7/12,0.04,76
USC00519397,8/7/12,0,77
USC00519397,9/7/12,,77
USC00519397,10/7/12,0,76
USC00519397,11/7/12,0,76
USC00519397,12/7/12,0,76
USC00519397,13/7/12,0,77
USC00519397,14/7/12,0,78
USC00519397,15/7/12,0,77
USC00519397,16/7/12,0.01,78
USC00519397,17/7/12,0,78
USC00519397,18/7/12,0,78
USC00519397,19/7/12,0,75
USC00519397,20/7/12,0,77
USC00519397,21/7/12,0,76
USC00519397,22/7/12,0,76
USC00519397,23/7/12,0,79
USC00519397,24/7/12,0,77
USC00519397,25/7/12,0,77
USC00519397,26/7/12,0.02,77
USC00519397,27/7/12,0,77
USC00519397,28/7/12,0,77
USC00519397,29/7/12,0.01,73
USC00519397,30/7/12,0.01,78
USC00519397,31/7/12,0,78
USC00519397,1/8/12,0,79
USC00519397,2/8/12,0,78
USC00519397,3/8/12,0,78
USC00519397,4/8/12,0,78
USC00519397,5/8/12,0,78
USC00519397,6/8/12,0,77
USC00519397,7/8/12,0,77
USC00519397,8/8/12,0.02,78
USC00519397,9/8/12,0,78
USC00519397,10/8/12,0,76
USC00519397,11/8/12,0,75
USC00519397,12/8/12,0,78
USC00519397,13/8/12,0,78
USC00519397,14/8/12,0,77
USC00519397,15/8/12,0.01,79
USC00519397,16/8/12,0,78
USC00519397,17/8/12,0,78
USC00519397,18/8/12,,77
USC00519397,19/8/12,,76
USC00519397,20/8/12,0,79
USC00519397,21/8/12,0,77
USC00519397,22/8/12,0.03,77
USC00519397,23/8/12,0,78
USC00519397,24/8/12,0,78
USC00519397,25/8/12,0,78
USC00519397,26/8/12,0,78
USC00519397,27/8/12,0.02,73
USC00519397,28/8/12,1,75
USC00519397,29/8/12,0.02,78
USC00519397,30/8/12,0.04,78
USC00519397,31/8/12,0,78
USC00519397,1/9/12,0.01,77
USC00519397,2/9/12,0.04,76
USC00519397,3/9/12,0.06,77
USC00519397,4/9/12,0,77
USC00519397,5/9/12,0.01,75
USC00519397,6/9/12,0.04,77
USC00519397,7/9/12,0,75
USC00519397,8/9/12,0.06,78
USC00519397,9/9/12,0,76
USC00519397,10/9/12,0,77
USC00519397,11/9/12,0,77
USC00519397,12/9/12,0.02,76
USC00519397,13/9/12,0.05,76
USC00519397,14/9/12,0.04,78
USC00519397,15/9/12,0,78
USC00519397,16/9/12,0,77
USC00519397,17/9/12,0,78
USC00519397,18/9/12,0.06,71
USC00519397,19/9/12,0,74
USC00519397,20/9/12,0.07,76
USC00519397,21/9/12,0.08,77
USC00519397,22/9/12,0,77
USC00519397,23/9/12,0.04,76
USC00519397,24/9/12,0,77
USC00519397,25/9/12,0,76
USC00519397,26/9/12,0.01,76
USC00519397,27/9/12,0.02,78
USC00519397,28/9/12,0,78
USC00519397,29/9/12,0,77
USC00519397,30/9/12,0.02,75
USC00519397,1/10/12,0,78
USC00519397,2/10/12,0,74
USC00519397,3/10/12,0,75
USC00519397,4/10/12,0,77
USC00519397,5/10/12,0,73
USC00519397,6/10/12,0.03,73
USC00519397,7/10/12,0,76
USC00519397,8/10/12,0,78
USC00519397,9/10/12,0,75
USC00519397,10/10/12,0,75
USC00519397,11/10/12,0,80
USC00519397,12/10/12,0,78
USC00519397,13/10/12,0,79
USC00519397,14/10/12,0,78
USC00519397,15/10/12,0.02,78
USC00519397,16/10/12,0,77
USC00519397,17/10/12,0,72
USC00519397,18/10/12,0,75
USC00519397,19/10/12,0,77
USC00519397,20/10/12,0,78
USC00519397,21/10/12,0,77
USC00519397,22/10/12,0,76
USC00519397,23/10/12,0,78
USC00519397,24/10/12,0,78
USC00519397,25/10/12,0,76
USC00519397,26/10/12,0,76
USC00519397,27/10/12,0,74
USC00519397,28/10/12,0.02,77
USC00519397,29/10/12,0.04,77
USC00519397,30/10/12,0,76
USC00519397,31/10/12,0.02,78
USC00519397,1/11/12,0,71
USC00519397,2/11/12,0,70
USC00519397,3/11/12,0,74
USC00519397,4/11/12,0,71
USC00519397,5/11/12,0,69
USC00519397,6/11/12,0,76
USC00519397,7/11/12,0,77
USC00519397,8/11/12,0,77
USC00519397,9/11/12,0.03,76
USC00519397,10/11/12,0,75
USC00519397,11/11/12,0,76
USC00519397,12/11/12,0,77
USC00519397,13/11/12,0.06,77
USC00519397,14/11/12,0,77
USC00519397,15/11/12,0.08,75
USC00519397,16/11/12,0.03,73
USC00519397,17/11/12,0.01,74
USC00519397,18/11/12,0.03,76
USC00519397,19/11/12,0,75
USC00519397,20/11/12,0,75
USC00519397,21/11/12,0,71
USC00519397,22/11/12,0,69
USC00519397,23/11/12,0,71
USC00519397,24/11/12,0.02,69
USC00519397,25/11/12,0,74
USC00519397,26/11/12,0.06,72
USC00519397,27/11/12,0,74
USC00519397,28/11/12,0,65
USC00519397,29/11/12,0,67
USC00519397,30/11/12,0,65
USC00519397,1/12/12,0,65
USC00519397,2/12/12,0,71
USC00519397,3/12/12,0,76
USC00519397,4/12/12,0.2,70
USC00519397,5/12/12,0.01,76
USC00519397,6/12/12,,69
USC00519397,7/12/12,,69
USC00519397,8/12/12,0,69
USC00519397,9/12/12,0,74
USC00519397,10/12/12,0,76
USC00519397,11/12/12,0,74
USC00519397,12/12/12,0,73
USC00519397,13/12/12,0.14,73
USC00519397,14/12/12,0.09,74
USC00519397,15/12/12,0.01,73
USC00519397,16/12/12,0.02,73
USC00519397,17/12/12,0.02,73
USC00519397,18/12/12,0.12,74
USC00519397,19/12/12,0,74
USC00519397,20/12/12,0.1,71
USC00519397,21/12/12,0,73
USC00519397,22/12/12,0,72
USC00519397,23/12/12,0,64
USC00519397,24/12/12,0,66
USC00519397,26/12/12,0.03,73
USC00519397,27/12/12,0,72
USC00519397,28/12/12,0,65
USC00519397,29/12/12,0,64
USC00519397,30/12/12,0,69
USC00519397,31/12/12,0.04,68
USC00519397,1/1/13,0.02,71
USC00519397,2/1/13,0.13,71
USC00519397,3/1/13,0.23,69
USC00519397,4/1/13,0.04,72
USC00519397,5/1/13,0.03,72
USC00519397,6/1/13,0.04,73
USC00519397,7/1/13,0.04,72
USC00519397,8/1/13,0,72
USC00519397,9/1/13,0.09,71
USC00519397,10/1/13,,72
USC00519397,11/1/13,,72
USC00519397,12/1/13,0,70
USC00519397,13/1/13,0,68
USC00519397,14/1/13,0,74
USC00519397,15/1/13,0.4,63
USC00519397,16/1/13,0,58
USC00519397,17/1/13,0,62
USC00519397,18/1/13,0,60
USC00519397,19/1/13,0,60
USC00519397,20/1/13,0,67
USC00519397,21/1/13,0,71
USC00519397,22/1/13,0,70
USC00519397,23/1/13,0,71
USC00519397,24/1/13,0.14,68
USC00519397,25/1/13,0.43,64
USC00519397,26/1/13,0,65
USC00519397,27/1/13,0,73
USC00519397,28/1/13,1.13,66
USC00519397,29/1/13,0.04,68
USC00519397,30/1/13,0,64
USC00519397,31/1/13,0,71
USC00519397,1/2/13,0,71
USC00519397,2/2/13,0,72
USC00519397,3/2/13,0,67
USC00519397,4/2/13,0,71
USC00519397,5/2/13,0,71
USC00519397,6/2/13,0.04,70
USC00519397,7/2/13,0.04,71
USC00519397,8/2/13,0,72
USC00519397,9/2/13,0.01,67
USC00519397,10/2/13,0,72
USC00519397,11/2/13,0,70
USC00519397,12/2/13,0,70
USC00519397,13/2/13,0,69
USC00519397,14/2/13,0,69
USC00519397,15/2/13,0,71
USC00519397,16/2/13,0,71
USC00519397,17/2/13,0,71
USC00519397,18/2/13,0,71
USC00519397,19/2/13,0.09,71
USC00519397,20/2/13,0.09,71
USC00519397,21/2/13,0.07,71
USC00519397,22/2/13,0.31,72
USC00519397,23/2/13,0.15,71
USC00519397,24/2/13,0.04,71
USC00519397,25/2/13,0,71
USC00519397,26/2/13,0.01,71
USC00519397,27/2/13,0.03,71
USC00519397,28/2/13,0,72
USC00519397,1/3/13,0,71
USC00519397,2/3/13,0,72
USC00519397,3/3/13,0,72
USC00519397,4/3/13,0,70
USC00519397,5/3/13,0,71
USC00519397,6/3/13,0,71
USC00519397,7/3/13,0,65
USC00519397,8/3/13,0,64
USC00519397,9/3/13,0.02,73
USC00519397,10/3/13,1.29,68
USC00519397,11/3/13,0.8,63
USC00519397,12/3/13,0.01,66
USC00519397,13/3/13,0,63
USC00519397,14/3/13,0,66
USC00519397,15/3/13,0,64
USC00519397,16/3/13,0,69
USC00519397,17/3/13,0,62
USC00519397,18/3/13,0,64
USC00519397,19/3/13,0,66
USC00519397,20/3/13,0,69
USC00519397,21/3/13,0,71
USC00519397,22/3/13,0,74
USC00519397,23/3/13,0.02,72
USC00519397,24/3/13,0,71
USC00519397,25/3/13,0.32,68
USC00519397,26/3/13,0,69
USC00519397,27/3/13,0,71
USC00519397,28/3/13,0.3,72
USC00519397,29/3/13,0.06,70
USC00519397,30/3/13,0.01,70
USC00519397,31/3/13,0.25,64
USC00519397,1/4/13,0,63
USC00519397,2/4/13,0,61
USC00519397,3/4/13,0,67
USC00519397,4/4/13,0,68
USC00519397,5/4/13,0,73
USC00519397,6/4/13,0.03,74
USC00519397,7/4/13,0,71
USC00519397,8/4/13,0,74
USC00519397,9/4/13,0,74
USC00519397,10/4/13,0,74
USC00519397,11/4/13,0.01,77
USC00519397,12/4/13,0,75
USC00519397,13/4/13,0,75
USC00519397,14/4/13,0,76
USC00519397,15/4/13,0.8,72
USC00519397,16/4/13,0.08,70
USC00519397,17/4/13,0,77
USC00519397,18/4/13,0,75
USC00519397,19/4/13,0.01,75
USC00519397,20/4/13,0,74
USC00519397,21/4/13,0,73
USC00519397,22/4/13,0.05,73
USC00519397,23/4/13,0.01,76
USC00519397,24/4/13,0.55,70
USC00519397,25/4/13,0.01,76
USC00519397,26/4/13,0,76
USC00519397,27/4/13,0,74
USC00519397,28/4/13,0,72
USC00519397,29/4/13,0,76
USC00519397,30/4/13,0,74
USC00519397,1/5/13,0,78
USC00519397,2/5/13,0,75
USC00519397,3/5/13,0,84
USC00519397,4/5/13,0.14,69
USC00519397,5/5/13,0.12,69
USC00519397,6/5/13,0.09,75
USC00519397,7/5/13,0,72
USC00519397,8/5/13,0,73
USC00519397,9/5/13,0,77
USC00519397,10/5/13,0,77
USC00519397,11/5/13,0,76
USC00519397,12/5/13,0,75
USC00519397,13/5/13,0,77
USC00519397,14/5/13,0,78
USC00519397,15/5/13,0,77
USC00519397,16/5/13,0,77
USC00519397,17/5/13,0,77
USC00519397,18/5/13,0.02,78
USC00519397,19/5/13,0.04,73
USC00519397,20/5/13,0.03,74
USC00519397,21/5/13,0,71
USC00519397,22/5/13,0,78
USC00519397,23/5/13,0,79
USC00519397,24/5/13,0,79
USC00519397,25/5/13,0,77
USC00519397,26/5/13,0,77
USC00519397,27/5/13,0,78
USC00519397,28/5/13,0.04,77
USC00519397,29/5/13,0,78
USC00519397,30/5/13,0.03,77
USC00519397,31/5/13,0,79
USC00519397,1/6/13,0.01,79
USC00519397,2/6/13,0,78
USC00519397,3/6/13,0,79
USC00519397,4/6/13,0,78
USC00519397,5/6/13,0,78
USC00519397,6/6/13,0,79
USC00519397,7/6/13,0,77
USC00519397,8/6/13,0,77
USC00519397,9/6/13,0,77
USC00519397,10/6/13,0,77
USC00519397,11/6/13,0,77
USC00519397,12/6/13,0,78
USC00519397,13/6/13,0,77
USC00519397,14/6/13,0.37,76
USC00519397,15/6/13,0,78
USC00519397,16/6/13,0,78
USC00519397,17/6/13,0,77
USC00519397,18/6/13,0.01,78
USC00519397,19/6/13,0,78
USC00519397,20/6/13,0.04,73
USC00519397,21/6/13,0.12,76
USC00519397,22/6/13,0.04,77
USC00519397,23/6/13,0.02,75
USC00519397,24/6/13,0.35,76
USC00519397,25/6/13,0.03,74
USC00519397,26/6/13,0.01,75
USC00519397,27/6/13,0,77
USC00519397,28/6/13,0,76
USC00519397,29/6/13,0.03,77
USC00519397,30/6/13,0.01,78
USC00519397,1/7/13,0,78
USC00519397,2/7/13,0,77
USC00519397,3/7/13,0.03,77
USC00519397,4/7/13,0,78
USC00519397,5/7/13,0,73
USC00519397,6/7/13,0,76
USC00519397,7/7/13,0,75
USC00519397,8/7/13,0,79
USC00519397,9/7/13,0,80
USC00519397,10/7/13,0,79
USC00519397,11/7/13,0.03,77
USC00519397,12/7/13,0.01,79
USC00519397,13/7/13,0,78
USC00519397,14/7/13,0,78
USC00519397,15/7/13,0,78
USC00519397,16/7/13,0,78
USC00519397,17/7/13,0,78
USC00519397,18/7/13,0,78
USC00519397,19/7/13,0,78
USC00519397,20/7/13,0,78
USC00519397,21/7/13,0.07,78
USC00519397,22/7/13,0,79
USC00519397,23/7/13,0,77
USC00519397,24/7/13,,79
USC00519397,25/7/13,0,78
USC00519397,26/7/13,0,78
USC00519397,27/7/13,0,78
USC00519397,28/7/13,0.02,76
USC00519397,29/7/13,0.06,78
USC00519397,30/7/13,0.74,79
USC00519397,31/7/13,0.01,79
USC00519397,1/8/13,0.02,79
USC00519397,2/8/13,0,78
USC00519397,3/8/13,0,78
USC00519397,4/8/13,0,77
USC00519397,5/8/13,0,79
USC00519397,6/8/13,0,79
USC00519397,7/8/13,0,79
USC00519397,8/8/13,0,79
USC00519397,9/8/13,0,78
USC00519397,10/8/13,0.03,76
USC00519397,11/8/13,0.05,79
USC00519397,12/8/13,0,79
USC00519397,13/8/13,0,79
USC00519397,14/8/13,0.02,78
USC00519397,15/8/13,0,78
USC00519397,16/8/13,0.01,76
USC00519397,17/8/13,0,78
USC00519397,18/8/13,0,78
USC00519397,19/8/13,0,77
USC00519397,20/8/13,0,74
USC00519397,21/8/13,0.25,77
USC00519397,22/8/13,0,79
USC00519397,23/8/13,0,77
USC00519397,24/8/13,0,79
USC00519397,25/8/13,0,80
USC00519397,26/8/13,0,80
USC00519397,27/8/13,0,79
USC00519397,28/8/13,0,76
USC00519397,29/8/13,0,79
USC00519397,30/8/13,0,78
USC00519397,31/8/13,0,79
USC00519397,1/9/13,0.02,78
USC00519397,2/9/13,0,79
USC00519397,3/9/13,0,79
USC00519397,4/9/13,0,77
USC00519397,5/9/13,0,74
USC00519397,6/9/13,0,74
USC00519397,7/9/13,0.14,75
USC00519397,8/9/13,0.01,80
USC00519397,9/9/13,0,79
USC00519397,10/9/13,0,78
USC00519397,11/9/13,0,79
USC00519397,12/9/13,0.03,78
USC00519397,13/9/13,0.02,78
USC00519397,14/9/13,0.14,83
USC00519397,15/9/13,0.01,79
USC00519397,16/9/13,0,70
USC00519397,17/9/13,0.02,76
USC00519397,18/9/13,0.14,78
USC00519397,19/9/13,0.02,78
USC00519397,20/9/13,0,80
USC00519397,21/9/13,0.02,77
USC00519397,22/9/13,0.02,79
USC00519397,23/9/13,0.01,77
USC00519397,24/9/13,0.01,78
USC00519397,25/9/13,0.25,79
USC00519397,26/9/13,0.07,78
USC00519397,27/9/13,0,79
USC00519397,28/9/13,0,79
USC00519397,29/9/13,0.08,78
USC00519397,30/9/13,0.02,79
USC00519397,1/10/13,0,79
USC00519397,2/10/13,0,80
USC00519397,3/10/13,0,81
USC00519397,4/10/13,0,80
USC00519397,5/10/13,0,74
USC00519397,6/10/13,0,78
USC00519397,7/10/13,0,80
USC00519397,8/10/13,0,79
USC00519397,9/10/13,0,79
USC00519397,10/10/13,0,78
USC00519397,11/10/13,0,78
USC00519397,12/10/13,0,77
USC00519397,13/10/13,0,76
USC00519397,14/10/13,0.18,73
USC00519397,15/10/13,0.02,74
USC00519397,16/10/13,0,75
USC00519397,17/10/13,0,74
USC00519397,18/10/13,0,75
USC00519397,19/10/13,0,71
USC00519397,20/10/13,0,73
USC00519397,21/10/13,0,72
USC00519397,22/10/13,0,73
USC00519397,23/10/13,0,74
USC00519397,24/10/13,0,74
USC00519397,25/10/13,0,80
USC00519397,26/10/13,0,76
USC00519397,27/10/13,0,76
USC00519397,28/10/13,0.01,74
USC00519397,29/10/13,0,77
USC00519397,30/10/13,0,78
USC00519397,31/10/13,0,78
USC00519397,1/11/13,0,79
USC00519397,2/11/13,0.02,78
USC00519397,3/11/13,0,77
USC00519397,4/11/13,0.01,74
USC00519397,5/11/13,0,77
USC00519397,6/11/13,0,73
USC00519397,7/11/13,0.02,74
USC00519397,8/11/13,0,74
USC00519397,9/11/13,0.01,76
USC00519397,10/11/13,1.98,72
USC00519397,11/11/13,0.2,74
USC00519397,12/11/13,0,68
USC00519397,13/11/13,0,67
USC00519397,14/11/13,0,76
USC00519397,15/11/13,0.89,75
USC00519397,16/11/13,0,77
USC00519397,17/11/13,0,71
USC00519397,18/11/13,0,74
USC00519397,19/11/13,0,70
USC00519397,20/11/13,0,72
USC00519397,21/11/13,0,72
USC00519397,22/11/13,0,69
USC00519397,23/11/13,0,69
USC00519397,24/11/13,0,66
USC00519397,25/11/13,0,75
USC00519397,26/11/13,0,76
USC00519397,27/11/13,0,73
USC00519397,28/11/13,0,74
USC00519397,29/11/13,0,74
USC00519397,30/11/13,0.18,77
USC00519397,1/12/13,0,77
USC00519397,2/12/13,2.01,71
USC00519397,3/12/13,0.01,71
USC00519397,4/12/13,0,69
USC00519397,5/12/13,0,68
USC00519397,6/12/13,0,68
USC00519397,7/12/13,0,69
USC00519397,8/12/13,0,70
USC00519397,9/12/13,0,72
USC00519397,10/12/13,0.03,76
USC00519397,11/12/13,0,75
USC00519397,12/12/13,0,69
USC00519397,13/12/13,0.02,71
USC00519397,14/12/13,0,71
USC00519397,15/12/13,0,71
USC00519397,16/12/13,1.1,68
USC00519397,17/12/13,0.02,65
USC00519397,18/12/13,0,70
USC00519397,19/12/13,0.16,69
USC00519397,20/12/13,0.09,69
USC00519397,21/12/13,0.02,71
USC00519397,22/12/13,0,67
USC00519397,23/12/13,0,73
USC00519397,24/12/13,0.05,74
USC00519397,25/12/13,0.02,73
USC00519397,26/12/13,0,67
USC00519397,27/12/13,0,74
USC00519397,28/12/13,0,75
USC00519397,29/12/13,0,75
USC00519397,30/12/13,0,74
USC00519397,31/12/13,0,67
USC00519397,1/1/14,0,66
USC00519397,2/1/14,0,75
USC00519397,3/1/14,0.76,65
USC00519397,4/1/14,0,69
USC00519397,5/1/14,0,68
USC00519397,6/1/14,0,71
USC00519397,7/1/14,0,70
USC00519397,8/1/14,0,71
USC00519397,9/1/14,0.03,65
USC00519397,10/1/14,,72
USC00519397,11/1/14,,70
USC00519397,12/1/14,0.35,69
USC00519397,13/1/14,0,69
USC00519397,14/1/14,0.43,70
USC00519397,15/1/14,0.01,66
USC00519397,16/1/14,0.25,69
USC00519397,17/1/14,0,67
USC00519397,18/1/14,0,66
USC00519397,19/1/14,0,66
USC00519397,20/1/14,0,64
USC00519397,21/1/14,0,72
USC00519397,22/1/14,0.35,69
USC00519397,23/1/14,0,58
USC00519397,24/1/14,0,59
USC00519397,25/1/14,0,72
USC00519397,26/1/14,0,74
USC00519397,27/1/14,0.14,68
USC00519397,28/1/14,0.02,70
USC00519397,29/1/14,0.27,70
USC00519397,30/1/14,0.04,65
USC00519397,31/1/14,0,68
USC00519397,1/2/14,0.22,74
USC00519397,2/2/14,0.38,67
USC00519397,3/2/14,0,69
USC00519397,4/2/14,0.5,68
USC00519397,5/2/14,0.23,73
USC00519397,6/2/14,0.08,72
USC00519397,7/2/14,0.03,77
USC00519397,8/2/14,0,70
USC00519397,9/2/14,0,71
USC00519397,10/2/14,0,71
USC00519397,11/2/14,0,69
USC00519397,12/2/14,0,71
USC00519397,13/2/14,0,67
USC00519397,14/2/14,0,74
USC00519397,15/2/14,0.01,73
USC00519397,16/2/14,0,72
USC00519397,17/2/14,0.35,72
USC00519397,18/2/14,0.03,72
USC00519397,19/2/14,0,71
USC00519397,20/2/14,0,70
USC00519397,21/2/14,0,69
USC00519397,22/2/14,0,69
USC00519397,23/2/14,0,68
USC00519397,24/2/14,0,68
USC00519397,25/2/14,0,67
USC00519397,26/2/14,0,67
USC00519397,27/2/14,0,70
USC00519397,28/2/14,0,74
USC00519397,1/3/14,0.25,70
USC00519397,2/3/14,0.48,71
USC00519397,3/3/14,0.16,65
USC00519397,4/3/14,0,61
USC00519397,5/3/14,0,69
USC00519397,6/3/14,0,66
USC00519397,7/3/14,0.25,72
USC00519397,8/3/14,0.64,68
USC00519397,9/3/14,0.04,72
USC00519397,10/3/14,0,71
USC00519397,11/3/14,0.16,74
USC00519397,12/3/14,0,72
USC00519397,13/3/14,0,75
USC00519397,14/3/14,0,75
USC00519397,15/3/14,0,71
USC00519397,16/3/14,0,69
USC00519397,17/3/14,0,69
USC00519397,18/3/14,0,69
USC00519397,19/3/14,0,73
USC00519397,20/3/14,0,72
USC00519397,21/3/14,0,73
USC00519397,22/3/14,0,72
USC00519397,23/3/14,0,72
USC00519397,24/3/14,0,76
USC00519397,25/3/14,0,74
USC00519397,26/3/14,0.05,74
USC00519397,27/3/14,0,75
USC00519397,28/3/14,0,71
USC00519397,29/3/14,0,73
USC00519397,30/3/14,0,73
USC00519397,31/3/14,0.02,75
USC00519397,1/4/14,0.16,73
USC00519397,2/4/14,0.02,76
USC00519397,3/4/14,0.16,76
USC00519397,4/4/14,0,75
USC00519397,5/4/14,0,71
USC00519397,6/4/14,0,69
USC00519397,7/4/14,0.01,71
USC00519397,8/4/14,0,71
USC00519397,9/4/14,0,73
USC00519397,10/4/14,0,72
USC00519397,11/4/14,0,75
USC00519397,12/4/14,0.01,69
USC00519397,13/4/14,0.04,73
USC00519397,14/4/14,0.08,74
USC00519397,15/4/14,0,75
USC00519397,16/4/14,0.05,74
USC00519397,17/4/14,0,76
USC00519397,18/4/14,0.02,76
USC00519397,19/4/14,0.01,76
USC00519397,20/4/14,0,74
USC00519397,21/4/14,0.06,73
USC00519397,22/4/14,0.05,76
USC00519397,23/4/14,0,76
USC00519397,24/4/14,0,76
USC00519397,25/4/14,0.01,75
USC00519397,26/4/14,0.01,72
USC00519397,27/4/14,0.01,73
USC00519397,28/4/14,0.07,73
USC00519397,29/4/14,0,75
USC00519397,30/4/14,0,74
USC00519397,1/5/14,0,74
USC00519397,2/5/14,0,76
USC00519397,3/5/14,0,77
USC00519397,4/5/14,0,76
USC00519397,5/5/14,0.06,75
USC00519397,6/5/14,0.07,77
USC00519397,7/5/14,0.03,72
USC00519397,8/5/14,,73
USC00519397,9/5/14,,77
USC00519397,10/5/14,0.01,76
USC00519397,11/5/14,0,79
USC00519397,12/5/14,0.45,74
USC00519397,13/5/14,0,75
USC00519397,14/5/14,0,76
USC00519397,15/5/14,0,77
USC00519397,16/5/14,0,78
USC00519397,17/5/14,0,78
USC00519397,18/5/14,0,76
USC00519397,19/5/14,0.43,75
USC00519397,20/5/14,0,78
USC00519397,21/5/14,0.15,74
USC00519397,22/5/14,,78
USC00519397,23/5/14,0,79
USC00519397,24/5/14,0,77
USC00519397,25/5/14,0.76,74
USC00519397,26/5/14,0.05,73
USC00519397,27/5/14,0.01,77
USC00519397,28/5/14,0.03,76
USC00519397,29/5/14,0,78
USC00519397,30/5/14,0,79
USC00519397,31/5/14,0,79
USC00519397,1/6/14,0,79
USC00519397,2/6/14,0.66,77
USC00519397,3/6/14,0.01,78
USC00519397,4/6/14,0,79
USC00519397,5/6/14,0,78
USC00519397,6/6/14,0,78
USC00519397,7/6/14,0.03,78
USC00519397,8/6/14,0,78
USC00519397,9/6/14,0,79
USC00519397,10/6/14,0,79
USC00519397,11/6/14,0,82
USC00519397,12/6/14,0,80
USC00519397,13/6/14,0,79
USC00519397,14/6/14,0,79
USC00519397,15/6/14,0.01,78
USC00519397,16/6/14,0,78
USC00519397,17/6/14,0.03,77
USC00519397,18/6/14,0.15,78
USC00519397,19/6/14,0.01,78
USC00519397,20/6/14,0.07,73
USC00519397,21/6/14,0.01,75
USC00519397,22/6/14,0.01,75
USC00519397,23/6/14,0.19,76
USC00519397,24/6/14,0,84
USC00519397,25/6/14,0.05,79
USC00519397,26/6/14,0.06,76
USC00519397,27/6/14,0.04,79
USC00519397,28/6/14,0,79
USC00519397,29/6/14,0.01,77
USC00519397,30/6/14,0.02,79
USC00519397,1/7/14,0,79
USC00519397,2/7/14,0.01,80
USC00519397,3/7/14,0.06,77
USC00519397,4/7/14,0.01,80
USC00519397,5/7/14,0.02,76
USC00519397,6/7/14,0.05,76
USC00519397,7/7/14,0,78
USC00519397,8/7/14,0,80
USC00519397,9/7/14,0.01,78
USC00519397,10/7/14,0,79
USC00519397,11/7/14,0,80
USC00519397,12/7/14,0,81
USC00519397,13/7/14,0,80
USC00519397,14/7/14,0,81
USC00519397,15/7/14,0,80
USC00519397,16/7/14,0.03,77
USC00519397,17/7/14,0.05,75
USC00519397,18/7/14,0.05,79
USC00519397,19/7/14,0,79
USC00519397,20/7/14,1.09,77
USC00519397,21/7/14,0,81
USC00519397,22/7/14,0,78
USC00519397,23/7/14,0.01,81
USC00519397,24/7/14,0,79
USC00519397,25/7/14,0,80
USC00519397,26/7/14,0,80
USC00519397,27/7/14,0.79,81
USC00519397,28/7/14,0,79
USC00519397,29/7/14,0,80
USC00519397,30/7/14,0,79
USC00519397,31/7/14,0,80
USC00519397,1/8/14,0,80
USC00519397,2/8/14,0,80
USC00519397,3/8/14,0,81
USC00519397,4/8/14,0,81
USC00519397,5/8/14,0,80
USC00519397,6/8/14,0.01,78
USC00519397,7/8/14,0.15,80
USC00519397,8/8/14,,80
USC00519397,9/8/14,,78
USC00519397,10/8/14,0,78
USC00519397,11/8/14,0,74
USC00519397,12/8/14,0,76
USC00519397,13/8/14,0,81
USC00519397,14/8/14,0.06,80
USC00519397,15/8/14,0,80
USC00519397,16/8/14,0,79
USC00519397,17/8/14,0,79
USC00519397,18/8/14,0,80
USC00519397,19/8/14,0,77
USC00519397,20/8/14,0,79
USC00519397,21/8/14,0,80
USC00519397,22/8/14,0,80
USC00519397,23/8/14,0,79
USC00519397,24/8/14,0.08,75
USC00519397,25/8/14,0.01,78
USC00519397,26/8/14,0.05,77
USC00519397,27/8/14,0.01,80
USC00519397,28/8/14,0.01,81
USC00519397,29/8/14,0,81
USC00519397,30/8/14,0,80
USC00519397,31/8/14,0,76
USC00519397,1/9/14,0,77
USC00519397,2/9/14,0,81
USC00519397,3/9/14,0,80
USC00519397,4/9/14,0.04,74
USC00519397,5/9/14,0.39,78
USC00519397,7/9/14,0,78
USC00519397,8/9/14,0,83
USC00519397,9/9/14,0,81
USC00519397,10/9/14,0,79
USC00519397,11/9/14,0,79
USC00519397,12/9/14,0,78
USC00519397,13/9/14,0,80
USC00519397,14/9/14,0,73
USC00519397,15/9/14,0.01,80
USC00519397,16/9/14,0,83
USC00519397,17/9/14,0,76
USC00519397,18/9/14,0,77
USC00519397,19/9/14,0.04,76
USC00519397,20/9/14,0.05,77
USC00519397,21/9/14,0.01,83
USC00519397,22/9/14,0,84
USC00519397,23/9/14,0,83
USC00519397,24/9/14,0,84
USC00519397,25/9/14,0.1,83
USC00519397,26/9/14,0,85
USC00519397,27/9/14,0.04,78
USC00519397,28/9/14,0.01,82
USC00519397,29/9/14,0.02,83
USC00519397,30/9/14,0.18,79
USC00519397,1/10/14,0.37,78
USC00519397,2/10/14,0,83
